TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID
br_ServiceDetail,Diag1_ICD10,No,,,,
br_ServiceDetail,Diag2_ICD10,No,,,,
br_ServiceDetail,Diag3_ICD10,No,,,,
br_ServiceDetail,Diag4_ICD10,No,,,,
br_ServiceDetail,ResubmitCharge,Yes,MASK,ResubmitCharge,,
br_ServiceDetail,IsEnableGCode,No,,,,
br_ServiceDetail,GCodeID,No,,,,
br_ServiceDetail,OverrideAUCChargeEdit,No,,,,
br_ServiceDetail,GCodeServiceDetailID,No,,,,
br_ServiceDetailHistory,ServiceDetailID,No,,,,
br_ServiceDetailHistory,PatientID,Yes,PATIENT_ID,,,
br_ServiceDetailHistory,VisitID,Yes,ENCOUNTER_ID,,,
br_ServiceDetailHistory,ProcedureMasterID,No,,,,
br_ServiceDetailHistory,CurrUserID,No,,,,
br_ServiceDetailHistory,RevisionUserID,No,,,,
br_ServiceDetailHistory,CareProviderID,No,,,,
br_ServiceDetailHistory,LocationID,No,,,,
br_ServiceDetailHistory,PracticeLocationID,No,,,,
br_ServiceDetailHistory,RenderingProviderID,No,,,,
br_ServiceDetailHistory,ReferringProvID,No,,,,
br_ServiceDetailHistory,VoidServiceDetailID,No,,,,
br_ServiceDetailHistory,AccidentStateID,No,,,,
br_ServiceDetailHistory,AccidentTypeID,No,,,,
br_ServiceDetailHistory,ClaimDetailNum,No,,,,
br_ServiceDetailHistory,PostingDate,Yes,DATE_OFFSET,,,
br_ServiceDetailHistory,Charge,Yes,MASK,Charge,,
br_ServiceDetailHistory,NumberOfDaysOrUnits,No,,,,
br_ServiceDetailHistory,FromDate,Yes,DATE_OFFSET,,,
br_ServiceDetailHistory,ToDate,Yes,DATE_OFFSET,,,
br_ServiceDetailHistory,PlaceOfServiceID,No,,,,
br_ServiceDetailHistory,TypeOfService,No,,,,
br_ServiceDetailHistory,ProcedureCode,No,,,,
br_ServiceDetailHistory,EPSDTInd,No,,,,
br_ServiceDetailHistory,EMGInd,No,,,,
br_ServiceDetailHistory,COBInd,No,,,,
br_ServiceDetailHistory,DeductibleAmount,Yes,MASK,DeductibleAmount,,
br_ServiceDetailHistory,IsBilled,No,,,,
br_ServiceDetailHistory,CreateClaim,No,,,,
br_ServiceDetailHistory,SuspendAR,No,,,,
br_ServiceDetailHistory,EmplRelatedFlag,No,,,,
br_ServiceDetailHistory,AutoAccFlag,No,,,,
br_ServiceDetailHistory,AutoAccidentState,No,,,,
br_ServiceDetailHistory,AccRespFlag,No,,,,
br_ServiceDetailHistory,OtherAccident,No,,,,
br_ServiceDetailHistory,ResubmitClaim,No,,,,
br_ServiceDetailHistory,HospAdmitDate,Yes,DATE_OFFSET,,,
br_ServiceDetailHistory,HospDischDate,Yes,DATE_OFFSET,,,
br_ServiceDetailHistory,DisabilityFromDate,Yes,DATE_OFFSET,,,
br_ServiceDetailHistory,DisabilityToDate,Yes,DATE_OFFSET,,,
