TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID
ASCX12_835D_OtherRenderingID,X12DCOR835ID,,,,,
ASCX12_835D_OtherRenderingID,X12DC835ID,,,,,
ASCX12_835D_OtherRenderingID,X12DS835ID,,,,,
ASCX12_835D_OtherRenderingID,RenderingIDQualifier,,,,,
ASCX12_835D_OtherRenderingID,RenderingID,,,,,
ASCX12_835D_Provider,X12D835ID,,,,,
ASCX12_835D_Provider,X12H835ID,,,,,
ASCX12_835D_Provider,HeaderNumber,,,,,
ASCX12_835D_Provider,ProviderID,,,,,
ASCX12_835D_Provider,FacilityTypeCode,,,,,
ASCX12_835D_Provider,FiscalDate,,,,,
ASCX12_835D_Provider,TotalClaimCount,,,,,
ASCX12_835D_Provider,TotalClaimCharge,,,,,
ASCX12_835D_Provider,TotalCoveredCharge,,,,,
ASCX12_835D_Provider,TotalNonCoveredCharge,,,,,
ASCX12_835D_Provider,TotalDeniedCharge,,,,,
ASCX12_835D_Provider,TotalProviderPayment,,,,,
ASCX12_835D_Provider,TotalInterest,,,,,
ASCX12_835D_Provider,TotalContractualAdjustment,,,,,
ASCX12_835D_Provider,TotalGrammRudmanReduction,,,,,
ASCX12_835D_Provider,TotalMSPPayer,,,,,
ASCX12_835D_Provider,TotalBloodDeductible,,,,,
ASCX12_835D_Provider,TotalCoinsurance,,,,,
ASCX12_835D_Provider,TotalNonLabCharge,,,,,
ASCX12_835D_Provider,TotalHCPCSReportedCharge,,,,,
ASCX12_835D_Provider,TotalHCPCSPayable,,,,,
ASCX12_835D_Provider,TotalDeductible,,,,,
ASCX12_835D_Provider,TotalProfessionalComponent,,,,,
ASCX12_835D_Provider,TotalMSPPatientLiabilityMet,,,,,
ASCX12_835D_Provider,TotalPatientReimbursement,,,,,
ASCX12_835D_Provider,TotalPIPClaimCount,,,,,
ASCX12_835D_Provider,TotalPIPAdjustment,,,,,
ASCX12_835D_Provider,TotalDRG,,,,,
ASCX12_835D_Provider,TotalFederalSpecific,,,,,
ASCX12_835D_Provider,TotalHospitalSpecific,,,,,
ASCX12_835D_Provider,TotalDisproportionateShare,,,,,
ASCX12_835D_Provider,TotalCapital,,,,,
ASCX12_835D_Provider,TotalIndirectMedEdu,,,,,
ASCX12_835D_Provider,TotalOutlierDayCount,,,,,
ASCX12_835D_Provider,TotalOutlierDayAmount,,,,,
ASCX12_835D_Provider,TotalCostOutlier,,,,,
ASCX12_835D_Provider,AverageDRGLengthOfStay,,,,,
ASCX12_835D_Provider,TotalDischargeCount,,,,,
ASCX12_835D_Provider,TotalCostReportDayCount,,,,,
ASCX12_835D_Provider,TotalCoveredDayCount,,,,,
ASCX12_835D_Provider,TotalNoncoveredDayCount,,,,,
ASCX12_835D_Provider,TotalMSPPassThroughAmount,,,,,
ASCX12_835D_Provider,AverageDRGWeight,,,,,
ASCX12_835D_Provider,TotalPPSCapitalFSPDRGAmount,,,,,
ASCX12_835D_Provider,TotalPPSCapitalHSPDRGAmount,,,,,
ASCX12_835D_Provider,TotalPPSDSHDRGAmount,,,,,
ASCX12_835D_Service,X12DS835ID,,,,,
ASCX12_835D_Service,X12DC835ID,,,,,
ASCX12_835D_Service,ServiceIDQualifier,,,,,
ASCX12_835D_Service,ProcedureCode,,,,,
ASCX12_835D_Service,Modifier1,,,,,
ASCX12_835D_Service,Modifier2,,,,,
ASCX12_835D_Service,Modifier3,,,,,
ASCX12_835D_Service,Modifier4,,,,,
ASCX12_835D_Service,Description,,,,,
ASCX12_835D_Service,Charge,,,,,
ASCX12_835D_Service,Payment,,,,,
ASCX12_835D_Service,RevenueCode,,,,,
ASCX12_835D_Service,Units,,,,,
ASCX12_835D_Service,OriginalServiceIDQualifier,,,,,
ASCX12_835D_Service,OriginalProcedureCode,,,,,
ASCX12_835D_Service,OriginalModifier1,,,,,
ASCX12_835D_Service,OriginalModifier2,,,,,
ASCX12_835D_Service,OriginalModifier3,,,,,
ASCX12_835D_Service,OriginalModifier4,,,,,
ASCX12_835D_Service,OriginalDescription,,,,,
ASCX12_835D_Service,OriginalUnits,,,,,
ASCX12_835D_Service,ServiceDateFrom,,,,,
ASCX12_835D_Service,ServiceDateTo,,,,,
ASCX12_835D_ServiceRemarkCode,X12DSR835ID,,,,,
ASCX12_835D_ServiceRemarkCode,X12DS835ID,,,,,
ASCX12_835D_ServiceRemarkCode,CodeListQualifier,,,,,
ASCX12_835D_ServiceRemarkCode,RemarkCode,,,,,
ASCX12_835D_SupplementalInfo,X12DCSI835ID,,,,,
ASCX12_835D_SupplementalInfo,X12DC835ID,,,,,
ASCX12_835D_SupplementalInfo,X12DS835ID,,,,,
ASCX12_835D_SupplementalInfo,SuppAmountQualifier,,,,,
