table_name,source_rows_count,dest_rows_count,qc_status,ignore_rows_count,reason,is_phi
TypeOfService,22,22,True,0,,False
Insurance,8,8,True,0,,False
OrdReqDiagnosisStatus,3,3,True,0,,False
InsuranceProviders,998,998,True,0,,True
OrdReq,371914,0,True,371914,,True
OrdReqOrderOrdReqDiagnosis,3271049,3271049,True,0,,False
NoteType,19,19,True,0,,False
InsurancePlanClass,29,29,True,0,,True
br_ServiceDetail,1769927,1769927,False,0,"QC Failed on columns: PatientID, PatientID, VisitID, VisitID",True
