TABLE_NAME,COLUMN_NAME,IS_PHI,DE_IDENTIFICATION_RULE,MASK_VALUE,REFERENCE_PATIENT_ID,REFERENCE_ENCOUNTER_ID
Claim,AbuseFlag,No,,,,
Claim,ClaimNotes,Yes,NOTES,,,
Claim,OtherInsCovID,Yes,MASK,OtherInsCovID,,
Claim,SignatureOnFileFlag,No,,,,
Claim,SymptomDate,Yes,DATE_OFFSET,,,
Claim,SimilarDate,Yes,DATE_OFFSET,,,
Claim,DisabilityType,No,,,,
Claim,DisabilityFromDate,Yes,DATE_OFFSET,,,
Claim,DisabilityToDate,Yes,DATE_OFFSET,,,
Claim,HospAdmitDate,Yes,DATE_OFFSET,,,
Claim,HospDischDate,Yes,DATE_OFFSET,,,
Claim,LabIndicatorFlag,No,,,,
Claim,LabCharges,Yes,MASK,LabCharges,,
Claim,MedicaidResubCode,No,,,,
Claim,ResubRefNo,No,,,,
Claim,ProvAssignInd,No,,,,
Claim,ProvSigInd,No,,,,
Claim,ProvSigDate,Yes,DATE_OFFSET,,,
Claim,MedigapClaim,No,,,,
Claim,TotalClaimChrgs,Yes,MASK,TotalClaimChrgs,,
Claim,ClaimBalance,Yes,MASK,ClaimBalance,,
Claim,PatientOriginalAmountDue,Yes,MASK,PatientOriginalAmountDue,,
Claim,PatientAdjustedAmountDue,Yes,MASK,PatientAdjustedAmountDue,,
Claim,AmountPaidByPatient,Yes,MASK,AmountPaidByPatient,,
Claim,PatientLastPaymentDate,Yes,DATE_OFFSET,,,
Claim,PatientBalance,Yes,MASK,LabCharges,,
Claim,PatientOriginalBillingDate,Yes,DATE_OFFSET,,,
Claim,InsuranceOriginalAmountDue,Yes,MASK,LabCharges,,
Claim,InsuranceAdjustedAmountDue,Yes,MASK,LabCharges,,
Claim,AmountPaidByInsurance,Yes,MASK,LabCharges,,
Claim,InsuranceLastPaymentDate,Yes,DATE_OFFSET,,,
Claim,InsuranceBalance,Yes,MASK,LabCharges,,
Claim,ContWriteOffAmount,Yes,MASK,LabCharges,,
Claim,PatientCoPayAmount,Yes,MASK,LabCharges,,
Claim,PatientAmountNotCovered,Yes,MASK,LabCharges,,
Claim,PatientDeductibleAmount,Yes,MASK,LabCharges,,
Claim,PatientCoInsuranceAmount,Yes,MASK,LabCharges,,
Claim,Reserved10d,No,,,,
Claim,Reserved19,No,,,,
Claim,CollectionFlag,No,,,,
Claim,CollectionUserID,No,,,,
Claim,CollectionAgencyID,No,,,,
Claim,RevisionNumber,No,,,,
Claim,RevisionUserID,No,,,,
Claim,RevisionDateTime,Yes,DATE_OFFSET,,,
Claim,AmendedClaim,No,,,,
Claim,AdjustmentAmount,Yes,MASK,LabCharges,,
Claim,LastAdjustmentDate,Yes,DATE_OFFSET,,,
Claim,ContWriteOffDate,Yes,DATE_OFFSET,,,
Claim,ContWriteOffExpected,Yes,MASK,LabCharges,,
Claim,RenderingProviderID,No,,,,
Claim,SubOrder,No,,,,
Claim,Priority,No,,,,
Claim,State,No,,,,
Claim,VisitID,Yes,ENCOUNTER_ID,,,
Claim,IncludePaidInFull,No,,,,
Claim,DelayReasonCode,No,,,,
Claim,ReprocessFlag,No,,,,
Claim,ClaimFollowUpReasonID,No,,,,
Claim,ClaimFollowUpDate,Yes,DATE_OFFSET,,,
Claim,ClaimFrequencyCode,No,,,,
Claim,ClaimCombinationId,No,,,,
Codingsystem,CodingSystemId,No,,,,
Codingsystem,Description,No,,,,
Codingsystem,DisplayName,No,,,,
Codingsystem,OID,No,,,,
DataSourceFacility,DataSourceFacilityID,No,,,,
DataSourceFacility,FacilityName,No,,,,
DataSourceFacility,DisplayName,No,,,,
DataSourceFacility,DataSourceId,No,,,,
DataSourceFacility,Enabled,No,,,,
DataSourceFacility,CustomReportTemplateID,No,,,,
DataSourceFacility,OrderCodeValidation,No,,,,
fctPatientHistory,PatientID,Yes,PATIENT_ID,,,
fctPatientHistory,PatHistItemID,No,,,,
fctPatientHistory,PatHistCatPatHistItemID,No,,,,
fctPatientHistory,HistoryType,No,,,,
fctPatientHistory,AltSystem,No,,,,
fctPatientHistory,AltSystemCode,No,,,,
fctPatientHistory,ProblemListMember,No,,,,
fctPatientHistory,PatHistCatDescription,No,,,,
fctPatientHistory,Description,Yes,NOTES,,,
fctPatientHistory,CreatedBy,No,,,,
fctPatientHistory,CreateDate,Yes,DATE_OFFSET,,,
fctPatientHistory,LastChanged,Yes,DATE_OFFSET,,,
fctPatientHistory,LastChangedBy,No,,,,
fctPatientHistory,DateOfOnset,Yes,DATE_OFFSET,,,
fctPatientHistory,Note,Yes,NOTES,,,
fctPatientHistory,PatHistProblemListID,No,,,,
fctPatientHistory,ProblemListLastChanged,Yes,DATE_OFFSET,,,
fctPatientHistory,ProblemListStatusDesc,Yes,NOTES,,,
fctPatientHistory,PreModifierText,Yes,NOTES,,,
fctPatientHistory,PostModifierText,Yes,NOTES,,,
fctPatientHistory,Relation,No,,,,
fctPatientHistory,AgeOfOnset,Yes,DATE_OFFSET,,,
Gender,GenderID,No,,,,
Gender,LocalName,No,,,,
Gender,StandardName,No,,,,
Gender,Description,No,,,,
Gender,IsDefaultField,No,,,,
Gender,Enabled,No,,,,
GenderCodingSystem,CodingSystemId,No,,,,
GenderCodingSystem,GenderID,No,,,,
GenderCodingSystem,Code,No,,,,
GenderCodingSystem,CodeDisplayName,No,,,,
GenderIdentity,GenderIdentityID,No,,,,
GenderIdentity,GenderIdentityDesc,No,,,,
GenderIdentity,IsEnabled,No,,,,
GenderIdentityCodingSystem,GenderIdentityID,No,,,,
GenderIdentityCodingSystem,CodingSystemID,No,,,,
GenderIdentityCodingSystem,CodeID,No,,,,
Lab,LabID,No,,,,
Lab,LabGUID,No,,,,
Lab,LabCompanyName,No,,,,
Lab,LabCompanyClientID,No,,,,
Lab,LabFacilityName,No,,,,
Lab,SendingFacilityID,No,,,,
Lab,Director,No,,,,
Lab,Phone,No,,,,
Lab,Address,No,,,,
Lab,City,No,,,,
Lab,State,No,,,,
Lab,ZipCode,Yes,ZIP_CODE,,,
Lab,CreateDate,Yes,STATIC_OFFSET,,,
Lab,DocType,No,,,,
Lab,SubDocType,No,,,,
Lab,DisplayType,No,,,,
Lab,ContainsAbnormal,No,,,,
LabNote,LabNoteID,No,,,,
LabNote,CreateDate,Yes,DATE_OFFSET,,,
LabNote,LabID,No,,,,
LabNoteDetail,LabNoteID,No,,,,
LabNoteDetail,SeqNo,No,,,,
LabNoteDetail,Note,Yes,NOTES,,,
LabOrder,LabOrderID,No,,,,
LabOrder,LabID,No,,,,
LabOrder,GMTOrderNo,No,,,,
LabOrder,LabOrderNo,No,,,,
LabOrder,ProviderNo,No,,,,
LabOrder,FullName,No,,,,
LabOrder,FirstName,No,,,,
LabOrder,MiddleName,No,,,,
LabOrder,Suffix,No,,,,
LabOrder,Prefix,No,,,,
LabOrder,Degree,No,,,,
LabOrder,OrderStatus,No,,,,
LabOrder,LastName,No,,,,
LabPanel,LabPanelID,No,,,,
LabPanel,LabOrderID,No,,,,
LabPanel,PanelNO,No,,,,
LabPanel,LabGenerated,No,,,,
LabPanel,PanelDescription,No,,,,
LabPanel,SpecimenNumber,No,,,,
LabPanel,DateTaken,No,,,,
LabPanel,DateRecieved,No,,,,
LabPanel,DateReported,No,,,,
LabPanel,ReportStatus,No,,,,
LabPanel,ParentPanelNO,No,,,,
LabPanel,SpecimenSource,No,,,,
LabPatient,LabPatientID,No,,,,
LabPatient,LabID,No,,,,
LabPatient,LabGUID,No,,,,
LabPatient,LabNo,No,,,,
LabPatient,GMTPatientNo,Yes,MASK,GMTPatientNo,,
LabPatient,FullName,Yes,MASK,FullName,,
LabPatient,FirstName,Yes,MASK,FirstName,,
LabPatient,MiddleName,Yes,MASK,MiddleName,,
LabPatient,LastName,Yes,MASK,LastName,,
LabPatient,Suffix,No,,,,
LabPatient,PatientLabNO,Yes,MASK,PatientLabNO,,
LabPatient,Gender,No,,,,
LabPatient,DOB,Yes,PATIENT_DOB,,,
LabPatient,Phone,Yes,MASK,PHONE_NUMBER,,
LabPatient,SSN,Yes,MASK,SSN,,
LabPatient,MothersMaidenName,Yes,MASK,MothersMaidenName,,
LabPatientLabNote,LabNoteID,No,,,,
LabPatientLabNote,LabPatientID,No,,,,
LabTestResult,LabTestResultID,No,,,,
LabTestResult,LabPanelID,No,,,,
LabTestResult,LabSubPanelID,No,,,,
LabTestResult,ResultNo,No,,,,
LabTestResult,ResultStatus,No,,,,
LabTestResult,ResultValue,No,,,,
LabTestResult,ResultUnits,No,,,,
LabTestResult,ProducerNo,No,,,,
LabTestResult,ReferenceRange,No,,,,
LabTestResult,ResultValueType,No,,,,
LabTestResult,ResultDate,Yes,DATE_OFFSET,,,
LabTestResult,TestDescription,No,,,,
LabTestResult,CodingSystem,No,,,,
LabTestResult,LabID,No,,,,
LabTestResultFlag,LabTestResultFlagID,No,,,,
LabTestResultFlag,LabTestResultID,No,,,,
LabTestResultFlag,Flag,No,,,,
LabTestResultLabNote,LabNoteID,No,,,,
LabTestResultLabNote,LabTestResultID,No,,,,
OBR,OBRID,No,,,,
OBR,OBRguid,No,,,,
OBR,PatientID,Yes,PATIENT_ID,,,
OBR,LabID,No,,,,
OBR,LabPanelID,No,,,,
OBR,PanelNo,No,,,,
OBR,PanelDescription,No,,,,
OBR,CollectionDate,Yes,DATE_OFFSET,,,
OBR,LabReceivedDate,Yes,DATE_OFFSET,,,
OBR,LabReportedDate,Yes,DATE_OFFSET,,,
OBR,ReportStatus,No,,,,
OBR,ResultDocumentID,No,,,,
OBR,DocumentID,No,,,,
OBR,Enabled,No,,,,
OBR,OrderID,No,,,,
OBR,BatchGUID,No,,,,
OBR,DataSourceFacilityID,No,,,,
OBR,SpecimenSource,No,,,,
OBROBX,OBRID,No,,,,
OBROBX,OBXId,No,,,,
OBX,OBXId,No,,,,
OBX,OBXguid,No,,,,
OBX,PatientID,Yes,PATIENT_ID,,,
OBX,TestResultId,No,,,,
OBX,TestDescription,No,,,,
OBX,ResultValueType,No,,,,
OBX,ResultUnits,No,,,,
OBX,ResultValue,No,,,,
OBX,LocalResultUnits,No,,,,
OBX,LocalResultValue,No,,,,
OBX,LocalResultFlag,No,,,,
OBX,LocalResultUOMConceptID,No,,,,
OBX,ReferenceRange,No,,,,
OBX,ResultFlag,No,,,,
OBX,ResultStatus,No,,,,
OBX,CollectionDate,Yes,DATE_OFFSET,,,
OBX,ResultDate,Yes,DATE_OFFSET,,,
OBX,SeeNote,No,,,,
OBX,ChangeID,No,,,,
OBX,DisplayValue,No,,,,
OBX,DisplayUnits,No,,,,
OBX,DisplayFlag,No,,,,
OBX,GMTDisplayValue,No,,,,
OBX,ResultDocumentID,No,,,,
OBX,Enabled,No,,,,
OBX,ResultNo,No,,,,
OBX,BatchGUID,No,,,,
OBX,DataSourceFacilityID,No,,,,
OBX,OBXManualID,No,,,,
OBX,CreatedBy,No,,,,
OBX,CreatedDateTime,Yes,DATE_OFFSET,,,
OBX,LastModifiedBy,No,,,,
OBX,LastModifiedDateTime,Yes,DATE_OFFSET,,,
OBX,TravelHistoryID,No,,,,
OBXChangeReason,ChangeID,No,,,,
OBXChangeReason,ChangeReason,No,,,,
OBXManual,OBXManualId,No,,,,
OBXManual,OBXManualguid,No,,,,
OBXManual,OBXConceptID,No,,,,
OBXManual,ConceptHistoryID,No,,,,
OBXManual,PatientId,Yes,PATIENT_ID,,,
OBXManual,TestDescription,No,,,,
OBXManual,ResultValueType,No,,,,
OBXManual,ResultUnits,No,,,,
OBXManual,ResultValue,No,,,,
OBXManual,LocalResultUnits,No,,,,
OBXManual,LocalResultValue,No,,,,
OBXManual,LocalResultFlag,No,,,,
OBXManual,LocalResultUOMConceptID,No,,,,
OBXManual,ReferenceRange,No,,,,
OBXManual,ResultFlag,No,,,,
OBXManual,ResultStatus,No,,,,
OBXManual,CollectionDate,Yes,DATE_OFFSET,,,
OBXManual,ResultDate,Yes,DATE_OFFSET,,,
OBXManual,CreateUser,No,,,,
OBXManual,CreateDate,Yes,DATE_OFFSET,,,
OBXManual,LastChangedBy,No,,,,
OBXManual,LastChangedDate,Yes,DATE_OFFSET,,,
OBXManual,ResultDocumentID,No,,,,
OBXManual,DocumentID,No,,,,
OBXManual,Enabled,No,,,,
OBXManual_Backup_D53959,OBXManualId,No,,,,
OBXManual_Backup_D53959,OBXManualguid,No,,,,
OBXManual_Backup_D53959,OBXConceptID,No,,,,
OBXManual_Backup_D53959,ConceptHistoryID,No,,,,
OBXManual_Backup_D53959,PatientId,Yes,PATIENT_ID,,,
OBXManual_Backup_D53959,TestDescription,No,,,,
OBXManual_Backup_D53959,ResultValueType,No,,,,
OBXManual_Backup_D53959,ResultUnits,No,,,,
OBXManual_Backup_D53959,ResultValue,No,,,,
OBXManual_Backup_D53959,LocalResultUnits,No,,,,
OBXManual_Backup_D53959,LocalResultValue,No,,,,
OBXManual_Backup_D53959,LocalResultFlag,No,,,,
OBXManual_Backup_D53959,LocalResultUOMConceptID,No,,,,
OBXManual_Backup_D53959,ReferenceRange,No,,,,
OBXManual_Backup_D53959,ResultFlag,No,,,,
OBXManual_Backup_D53959,ResultStatus,No,,,,
OBXManual_Backup_D53959,CollectionDate,Yes,DATE_OFFSET,,,
OBXManual_Backup_D53959,ResultDate,Yes,DATE_OFFSET,,,
OBXManual_Backup_D53959,CreateUser,No,,,,
OBXManual_Backup_D53959,CreateDate,Yes,DATE_OFFSET,,,
OBXManual_Backup_D53959,LastChangedBy,No,,,,
OBXManual_Backup_D53959,LastChangedDate,Yes,DATE_OFFSET,,,
OBXManual_Backup_D53959,ResultDocumentID,No,,,,
OBXManual_Backup_D53959,DocumentID,No,,,,
OBXManual_Backup_D53959,Enabled,No,,,,
OBXManualHistory,OBXManualHistoryID,No,,,,
OBXManualHistory,OBXManualId,No,,,,
OBXManualHistory,OBXManualguid,No,,,,
OBXManualHistory,OBXConceptID,No,,,,
OBXManualHistory,ConceptHistoryID,No,,,,
OBXManualHistory,PatientId,Yes,PATIENT_ID,,,
OBXManualHistory,TestDescription,No,,,,
OBXManualHistory,ResultValueType,No,,,,
OBXManualHistory,ResultUnits,No,,,,
OBXManualHistory,ResultValue,No,,,,
OBXManualHistory,LocalResultUnits,No,,,,
OBXManualHistory,LocalResultValue,No,,,,
OBXManualHistory,LocalResultFlag,No,,,,
OBXManualHistory,LocalResultUOMConceptID,No,,,,
OBXManualHistory,ReferenceRange,No,,,,
OBXManualHistory,ResultFlag,No,,,,
OBXManualHistory,ResultStatus,No,,,,
OBXManualHistory,CollectionDate,Yes,DATE_OFFSET,,,
OBXManualHistory,ResultDate,Yes,DATE_OFFSET,,,
OBXManualHistory,CreateUser,No,,,,
OBXManualHistory,CreateDate,Yes,DATE_OFFSET,,,
OBXManualHistory,LastChangedBy,No,,,,
OBXManualHistory,LastChangedDate,Yes,DATE_OFFSET,,,
OBXManualHistory,ResultDocumentID,No,,,,
OBXManualHistory,DocumentID,No,,,,
OBXManualHistory,Enabled,No,,,,
OBXManualHistory,HistoryDate,Yes,DATE_OFFSET,,,
OBXManualHistory,HistoryUserID,No,,,,
OBXManualHistory,HistoryAction,No,,,,
OBXManualHistory_Backup_D53959,OBXManualHistoryID,No,,,,
OBXManualHistory_Backup_D53959,OBXManualId,No,,,,
OBXManualHistory_Backup_D53959,OBXManualguid,No,,,,
OBXManualHistory_Backup_D53959,OBXConceptID,No,,,,
OBXManualHistory_Backup_D53959,ConceptHistoryID,No,,,,
OBXManualHistory_Backup_D53959,PatientId,Yes,PATIENT_ID,,,
OBXManualHistory_Backup_D53959,TestDescription,No,,,,
OBXManualHistory_Backup_D53959,ResultValueType,No,,,,
OBXManualHistory_Backup_D53959,ResultUnits,No,,,,
OBXManualHistory_Backup_D53959,ResultValue,No,,,,
OBXManualHistory_Backup_D53959,LocalResultUnits,No,,,,
OBXManualHistory_Backup_D53959,LocalResultValue,No,,,,
OBXManualHistory_Backup_D53959,LocalResultFlag,No,,,,
OBXManualHistory_Backup_D53959,LocalResultUOMConceptID,No,,,,
OBXManualHistory_Backup_D53959,ReferenceRange,No,,,,
OBXManualHistory_Backup_D53959,ResultFlag,No,,,,
OBXManualHistory_Backup_D53959,ResultStatus,No,,,,
OBXManualHistory_Backup_D53959,CollectionDate,Yes,DATE_OFFSET,,,
OBXManualHistory_Backup_D53959,ResultDate,Yes,DATE_OFFSET,,,
OBXManualHistory_Backup_D53959,CreateUser,No,,,,
OBXManualHistory_Backup_D53959,CreateDate,Yes,DATE_OFFSET,,,
OBXManualHistory_Backup_D53959,LastChangedBy,No,,,,
OBXManualHistory_Backup_D53959,LastChangedDate,Yes,DATE_OFFSET,,,
OBXManualHistory_Backup_D53959,ResultDocumentID,No,,,,
OBXManualHistory_Backup_D53959,DocumentID,No,,,,
OBXManualHistory_Backup_D53959,Enabled,No,,,,
OBXManualHistory_Backup_D53959,HistoryDate,Yes,DATE_OFFSET,,,
OBXManualHistory_Backup_D53959,HistoryUserID,No,,,,
OBXManualHistory_Backup_D53959,HistoryAction,No,,,,
PatHistCat,PatHistCatID,No,,,,
PatHistCat,PatHistCatDescription,No,,,,
PatHistCat,PatHistSectionID,No,,,,
PatHistCat,DisplayOrder,No,,,,
PatHistCat,Enabled,No,,,,
PatHistCatMaster,PatHistCatID,No,,,,
PatHistCatMaster,PatHistCatDescription,No,,,,
PatHistCatMaster,Enabled,No,,,,
PatHistCatPatHistItem,PatHistCatPatHistItemID,No,,,,
PatHistCatPatHistItem,PatHistCatID,No,,,,
PatHistCatPatHistItem,PatHistItemID,No,,,,
PatHistCatPatHistItem,Enabled,No,,,,
PatHistCatPatHistItemMaster,PatHistCatID,No,,,,
PatHistCatPatHistItemMaster,SpecialtyID,No,,,,
PatHistCatPatHistItemMaster,PatHistItemID,No,,,,
PatHistCatPatHistItemMaster,Enabled,No,,,,
PatHistItem,PatHistItemID,No,,,,
PatHistItem,PatHistItemDescription,No,,,,
PatHistItem,AltSystem,No,,,,
PatHistItem,AltSystemCode,No,,,,
PatHistItemMaster,PatHistItemID,No,,,,
PatHistItemMaster,PatHistItemDescription,Yes,GENERIC_NOTES,,,
PatHistItemMaster,AltSystem,No,,,,
PatHistItemMaster,AltSystemCode,No,,,,
PatHistMedical,PatientID,Yes,PATIENT_ID,,,
PatHistMedical,PatHistCatPatHistItemID,No,,,,
PatHistMedical,PatHistMedicalID,No,,,,
PatHistMedical,CreatedBy,No,,,,
PatHistMedical,CreateDate,Yes,DATE_OFFSET,,,
PatHistMedical,LastChanged,Yes,DATE_OFFSET,,,
PatHistMedical,LastChangedBy,No,,,,
PatHistMedical,ProblemListMember,No,,,,
PatHistMedical,PMHNote,Yes,NOTES,,,
PatHistMedical,DateOfOnset,Yes,DATE_OFFSET,,,
PatHistMedical,DateOnsetObjective,Yes,DATE_OFFSET,,,
PatHistMedical,DateOfOnsetTime,Yes,DATE_OFFSET,,,
PatHistMedicalHistory,PatHistMedicalHistoryID,No,,,,
PatHistMedicalHistory,PatientID,Yes,PATIENT_ID,,,
PatHistMedicalHistory,PatHistCatPatHistItemID,No,,,,
PatHistMedicalHistory,PatHistMedicalID,No,,,,
PatHistMedicalHistory,CreatedBy,No,,,,
PatHistMedicalHistory,CreateDate,Yes,DATE_OFFSET,,,
PatHistMedicalHistory,LastChanged,Yes,DATE_OFFSET,,,
PatHistMedicalHistory,LastChangedBy,No,,,,
PatHistMedicalHistory,ProblemListMember,No,,,,
PatHistMedicalHistory,PMHNote,Yes,NOTES,,,
PatHistMedicalHistory,DateOfOnset,Yes,DATE_OFFSET,,,
PatHistMedicalHistory,HistoryDate,Yes,DATE_OFFSET,,,
PatHistMedicalHistory,UserID,No,,,,
PatHistMedicalHistory,PatHistAction,No,,,,
PatHistMedicalHistory,DateOfOnsetTime,Yes,DATE_OFFSET,,,
PatHistMedicalModifier,PatHistMedicalModifierID,No,,,,
PatHistMedicalModifier,PatHistModifierID,No,,,,
PatHistMedicalModifier,PatHistMedicalID,No,,,,
PatHistModifier,PatHistModifierID,No,,,,
PatHistModifier,IsPreModifier,No,,,,
PatHistModifier,ModifierOrder,No,,,,
PatHistModifier,ModifierText,No,,,,
PatHistModifier,Type,No,,,,
PatHistModifier,Enabled,No,,,,
PatHistModifier,SnomedCode,No,,,,
PatHistSection,PatHistSectionID,No,,,,
PatHistSection,PatHistSectionDescription,No,,,,
PatHistSection,Enabled,No,,,,
PatHistSectionAccessHistory,PatientID,Yes,PATIENT_ID,,,
PatHistSectionAccessHistory,PatHistSectionID,No,,,,
PatHistSectionAccessHistory,CreateDate,Yes,DATE_OFFSET,,,
PatHistSectionAccessHistory,UserID,No,,,,
Patient,PatientID,Yes,PATIENT_ID,,,
Patient,PersonID,Yes,REFERENCE_PID,,,
Patient,StudentStatusID,No,,,,
Patient,PrimaryPhysID,No,,,,
Patient,LegalRepID,No,,,,
Patient,SealedFlag,No,,,,
Patient,AltPatientID,Yes,MASK,AltPatientID,,
Patient,OrgPatientID,Yes,MASK,OrgPatientID,,
Patient,Notes,Yes,NOTES,,,
Patient,PatDeathFlag,No,,,,
Patient,PatDeathTime,Yes,DATE_OFFSET,,,
Patient,PatFinRiskFlag,No,,,,
Patient,PatProofResidFlag,No,,,,
Patient,Enabled,No,,,,
Patient,IsPatient,No,,,,
Patient,AssignmentOfBenefits,No,,,,
Patient,ReleaseOfInformation,No,,,,
Patient,PharmacyID,No,,,,
Patient,PharmacyNoteID,No,,,,
Patient,CareProviderID,No,,,,
Patient,SignatureSourceCode,No,,,,
Patient,PreferredPharmacyID,No,,,,
Patient,CurrentInDrFirst,No,,,,
Patient,ShotFrequencyID,No,,,,
Patient,AllergyComment,No,,,,
Patient,ConsentFlag,No,,,,
Patient,ePrescribeConsent,No,,,,
Patient,PreferredSvcLoc,No,,,,
Patient,PatientStatusID,No,,,,
Patient,PatientStatusEffectiveDateTime,Yes,DATE_OFFSET,,,
Patient,DuplicatePatientID,Yes,PATIENT_ID,,,
Patient,CauseOfDeath,Yes,NOTES,,,
Person,PersonID,Yes,REFERENCE_PID,,,
Person,PrefixID,No,,,,
Person,FirstName,Yes,MASK,PATIENT_NAME,,
Person,MiddleName1,Yes,MASK,PATIENT_NAME,,
Person,MiddleName2,Yes,MASK,PATIENT_NAME,,
Person,LastName,Yes,MASK,PATIENT_NAME,,
Person,NickName,Yes,MASK,PATIENT_NAME,,
Person,MaidenName,Yes,MASK,PATIENT_NAME,,
Person,SuffixID,No,,,,
Person,SSN,Yes,MASK,SSN,,
Person,DateOfBirth,Yes,PATIENT_DOB,,,
Person,BirthPlace,Yes,MASK,BirthPlace,,
Person,GenderID,No,,,,
Person,MaritalStatusID,No,,,,
Person,MothersMaidenName,Yes,MASK,MothersMaidenName,,
Person,DriverLicNum,Yes,MASK,DriverLicNum,,
Person,DriverLicState,No,,,,
Person,PrimaryLanguageID,No,,,,
Person,SecondaryLanguageID,No,,,,
Person,RaceID,No,,,,
Person,AffiliationID,No,,,,
Person,ReligionID,No,,,,
Person,CitizenshipID,No,,,,
Person,Pager,Yes,MASK,PHONE_NUMBER,,
Person,CellPhone1,Yes,MASK,PHONE_NUMBER,,
Person,CellPhone2,Yes,MASK,PHONE_NUMBER,,
Person,EMail1,Yes,MASK,EMAIL_ID,,
Person,EMail2,Yes,MASK,EMAIL_ID,,
Person,PhotoPath,Yes,MASK,PhotoPath,,
Person,ResidentialAddressID,No,,,,
Person,Enabled,No,,,,
Person,Occupation,Yes,MASK,Occupation,,
Person,BillingAddressID,No,,,,
Person,BillingAddEffDtm,Yes,DATE_OFFSET,,,
Person,PrimaryPhone,Yes,MASK,PHONE_NUMBER,,
Person,PrimaryWorkPhone,Yes,MASK,PHONE_NUMBER,,
Person,EthnicityID,No,,,,
Person,PreferredCommunicationsID,No,,,,
Person,TimeOfBirth,No,,,,
Person,BirthplaceStateID,No,,,,
Person,PublicityCodeID,No,,,,
Person,SexualOrientationID,No,,,,
Person,SexualOrientationOther,No,,,,
Person,GenderIdentityID,No,,,,
Person,GenderIdentityOther,No,,,,
Person,BirthSexID,No,,,,
Person,CreatedUserID,No,,,,
Person,DateOfCreation,Yes,DATE_OFFSET,,,
Person,LastModifiedBy,No,,,,
Person,LastModifiedDateTime,Yes,DATE_OFFSET,,,
PersonEmployers,PersonEmployerID,No,,,,
PersonEmployers,PersonID,Yes,REFERENCE_PID,,,
PersonEmployers,EmployerID,No,,,,
PersonEmployers,Active,No,,,,
PersonEmployers,WorkStatusID,No,,,,
PersonEmployers,HireDay,Yes,MASK,HireDay,,
PersonEmployers,HireMonth,Yes,MASK,HireMonth,,
PersonEmployers,HireYear,Yes,MASK,HireYear,,
PersonEmployers,TerminationDay,Yes,MASK,TerminationDay,,
PersonEmployers,TerminationMonth,Yes,MASK,TerminationMonth,,
PersonEmployers,TerminationYear,Yes,MASK,TerminationYear,,
PersonEmployers,PersonalPhoneNumber,Yes,MASK,PHONE_NUMBER,,
PersonEmployers,Occupation,No,,,,
PersonPhone,PersonID,Yes,REFERENCE_PID,,,
PersonPhone,PhoneTypeID,No,,,,
PersonPhone,PhoneNumber,Yes,MASK,PHONE_NUMBER,,
PersonPhone,PhoneNumberText,Yes,MASK,PhoneNumberText,,
PersonPhone,IsPrimary,No,,,,
PersonRace,PersonRaceID,No,,,,
PersonRace,PersonID,Yes,REFERENCE_PID,,,
PersonRace,RaceID,No,,,,
PersonRace,IsPrimary,No,,,,
ProcedureMasterInfo,ProcedureMasterID,No,,,,
